customer_type,customer,date,item,customer_cat
B-to-B,28332,2021-08-26,item_25,cat_3
B-to-B,28332,2021-09-01,item_15,cat_3
B-to-B,28332,2021-09-09,item_11,cat_3
B-to-B,28332,2021-09-09,item_15,cat_3
B-to-B,28332,2021-09-15,item_17,cat_3
B-to-B,28332,2021-09-15,item_25,cat_3
B-to-B,28332,2021-09-22,item_17,cat_3
B-to-B,28332,2021-10-05,item_24,cat_3
B-to-B,28332,2021-10-05,item_25,cat_3
B-to-B,28332,2021-10-19,item_24,cat_3
B-to-B,28332,2021-11-03,item_15,cat_3
B-to-B,28332,2021-10-30,item_24,cat_3
B-to-B,28332,2021-11-05,item_15,cat_3
B-to-B,28332,2021-11-10,item_25,cat_3
B-to-B,28332,2021-11-06,item_25,cat_3
B-to-B,28332,2021-11-18,item_15,cat_3
B-to-B,28332,2021-11-18,item_25,cat_3
B-to-B,28332,2021-11-30,item_11,cat_3
B-to-B,28332,2021-11-30,item_15,cat_3
B-to-B,28332,2022-01-09,item_25,cat_3
B-to-B,28332,2022-01-13,item_17,cat_3
B-to-B,28332,2022-01-27,item_15,cat_3
B-to-B,28332,2022-02-03,item_24,cat_3
B-to-B,28332,2022-02-09,item_17,cat_3
B-to-B,28332,2022-02-21,item_15,cat_3
B-to-B,28332,2022-03-22,item_17,cat_3
B-to-B,28332,2022-03-22,item_25,cat_3
B-to-B,28332,2022-03-28,item_15,cat_3
B-to-B,28332,2022-04-07,item_24,cat_3
B-to-B,28332,2022-04-20,item_15,cat_3
B-to-B,28332,2022-05-02,item_15,cat_3
B-to-B,28332,2022-05-04,item_15,cat_3
B-to-B,28332,2022-05-10,item_25,cat_3
B-to-B,28332,2022-05-16,item_15,cat_3
B-to-B,28332,2022-05-16,item_24,cat_3
B-to-B,28332,2022-05-16,item_25,cat_3
B-to-B,28332,2022-05-30,item_15,cat_3
B-to-B,28332,2022-06-23,item_15,cat_3
B-to-B,28332,2022-06-23,item_25,cat_3
B-to-B,28332,2022-06-29,item_24,cat_3
B-to-B,28332,2022-08-09,item_15,cat_3
B-to-B,28332,2022-08-17,item_23,cat_3
B-to-B,28332,2022-08-23,item_15,cat_3
B-to-B,28332,2022-08-23,item_24,cat_3
B-to-B,28332,2022-09-06,item_24,cat_3
B-to-B,28332,2022-09-06,item_25,cat_3
B-to-B,28332,2022-10-06,item_15,cat_3
B-to-B,28332,2022-10-06,item_25,cat_3
B-to-B,28332,2022-10-13,item_15,cat_3
B-to-B,28332,2022-10-13,item_25,cat_3
B-to-B,28332,2022-10-17,item_24,cat_3
B-to-B,28332,2022-10-25,item_17,cat_3
B-to-B,28332,2022-11-01,item_11,cat_3
B-to-B,28332,2022-11-01,item_15,cat_3
B-to-B,28332,2022-11-03,item_24,cat_3
B-to-B,28332,2022-11-01,item_25,cat_3
B-to-B,28332,2022-11-08,item_11,cat_3
B-to-B,28332,2022-11-08,item_15,cat_3
B-to-B,28332,2022-11-08,item_25,cat_3
B-to-B,28332,2022-11-22,item_24,cat_3
B-to-B,28332,2022-11-22,item_25,cat_3
B-to-B,28332,2022-12-06,item_15,cat_3
B-to-B,28332,2023-01-06,item_15,cat_3
B-to-B,28332,2023-01-05,item_24,cat_3
B-to-B,28332,2023-01-05,item_25,cat_3
B-to-B,28332,2023-01-19,item_25,cat_3
B-to-B,28332,2023-01-30,item_15,cat_3
B-to-B,28332,2023-02-07,item_15,cat_3
B-to-B,28332,2023-02-07,item_24,cat_3
B-to-B,28332,2023-02-07,item_25,cat_3
B-to-B,28332,2023-02-27,item_11,cat_3
B-to-B,28332,2023-03-09,item_25,cat_3
B-to-B,28332,2023-03-27,item_15,cat_3
B-to-B,28332,2023-03-27,item_25,cat_3
B-to-B,28332,2023-03-29,item_24,cat_3
B-to-B,28332,2023-04-20,item_11,cat_3
B-to-B,28332,2023-05-02,item_25,cat_3
B-to-B,28332,2023-05-03,item_25,cat_3
B-to-B,28332,2023-05-08,item_24,cat_3
B-to-B,28332,2023-05-17,item_15,cat_3
B-to-B,28332,2023-05-22,item_24,cat_3
B-to-B,28332,2023-05-24,item_15,cat_3
B-to-B,28332,2023-05-31,item_11,cat_3
B-to-B,28332,2023-05-31,item_15,cat_3
B-to-B,28332,2023-06-20,item_15,cat_3
B-to-B,28332,2023-06-20,item_24,cat_3
B-to-B,28332,2023-06-20,item_25,cat_3
B-to-B,28332,2023-06-22,item_15,cat_3
B-to-B,28332,2023-06-29,item_24,cat_3
B-to-B,28332,2023-06-22,item_25,cat_3
B-to-B,28332,2023-07-10,item_15,cat_3
B-to-B,28332,2023-07-10,item_25,cat_3
B-to-B,28332,2023-08-09,item_24,cat_3
B-to-B,28332,2023-08-10,item_11,cat_3
B-to-B,28332,2023-08-10,item_15,cat_3
B-to-B,28332,2023-08-17,item_15,cat_3
B-to-B,28332,2023-09-19,item_15,cat_3
B-to-B,28332,2023-09-25,item_15,cat_3
B-to-B,28332,2023-09-27,item_15,cat_3
B-to-B,28332,2023-10-04,item_24,cat_3
B-to-B,28332,2023-10-18,item_15,cat_3
B-to-B,28332,2023-10-23,item_11,cat_3
B-to-B,28332,2023-10-23,item_24,cat_3
B-to-B,28332,2023-10-23,item_25,cat_3
B-to-B,28332,2023-10-31,item_15,cat_3
B-to-B,28332,2023-11-17,item_25,cat_3
B-to-B,28332,2023-11-27,item_15,cat_3
B-to-B,28332,2023-11-27,item_25,cat_3
B-to-B,28332,2023-12-14,item_15,cat_3
B-to-B,28332,2024-01-03,item_25,cat_3
B-to-B,28332,2024-02-13,item_11,cat_3
B-to-B,28332,2024-02-13,item_24,cat_3
B-to-B,28332,2024-03-04,item_15,cat_3
B-to-B,28332,2024-02-26,item_25,cat_3
B-to-B,28332,2024-03-13,item_15,cat_3
B-to-B,28332,2024-03-13,item_24,cat_3
B-to-B,28332,2024-03-26,item_15,cat_3
B-to-B,28332,2024-04-15,item_24,cat_3
B-to-B,28332,2024-05-01,item_11,cat_3
B-to-B,28332,2024-04-29,item_15,cat_3
B-to-B,28332,2024-05-03,item_24,cat_3
B-to-B,28332,2024-05-08,item_15,cat_3
B-to-B,28332,2024-05-14,item_15,cat_3
B-to-B,28332,2024-05-29,item_24,cat_3
B-to-B,28332,2024-06-12,item_15,cat_3
B-to-B,28332,2024-06-13,item_24,cat_3
B-to-B,28332,2024-06-19,item_15,cat_3
B-to-B,28332,2024-06-19,item_24,cat_3
B-to-B,28332,2024-06-26,item_25,cat_3
B-to-B,28332,2024-07-01,item_23,cat_3
B-to-B,28332,2024-07-02,item_25,cat_3
B-to-B,28332,2024-07-10,item_15,cat_3
B-to-B,28332,2024-07-16,item_24,cat_3
B-to-B,28332,2024-08-13,item_25,cat_3
B-to-B,28332,2024-08-26,item_11,cat_3
B-to-B,28332,2024-08-21,item_25,cat_3
B-to-B,28332,2024-08-29,item_15,cat_3
B-to-B,28332,2024-09-10,item_15,cat_3
B-to-B,28332,2024-09-15,item_25,cat_3
B-to-B,28332,2024-09-24,item_24,cat_3
B-to-B,28332,2024-09-25,item_11,cat_3
B-to-B,28332,2024-09-22,item_15,cat_3
B-to-B,28332,2024-10-09,item_24,cat_3
B-to-B,28332,2024-11-05,item_15,cat_3
B-to-B,28332,2024-11-05,item_25,cat_3
B-to-B,28332,2024-11-13,item_15,cat_3
B-to-B,28332,2024-11-21,item_24,cat_3
B-to-B,28332,2024-11-21,item_25,cat_3
B-to-B,28332,2024-12-16,item_11,cat_3
B-to-B,28332,2024-12-11,item_15,cat_3
B-to-B,28332,2024-12-15,item_24,cat_3
B-to-B,28332,2025-01-09,item_15,cat_3
B-to-B,28332,2025-01-29,item_15,cat_3
B-to-B,28332,2025-02-20,item_15,cat_3
B-to-B,28332,2025-03-26,item_11,cat_3
B-to-B,28332,2025-03-31,item_15,cat_3
B-to-B,28332,2025-03-31,item_24,cat_3
B-to-B,28332,2025-04-09,item_11,cat_3
B-to-B,28332,2025-04-09,item_15,cat_3
B-to-B,28332,2025-04-10,item_15,cat_3
B-to-B,28332,2025-04-15,item_25,cat_3
B-to-B,28332,2025-04-25,item_15,cat_3
B-to-B,28332,2025-04-30,item_15,cat_3
B-to-B,28332,2025-05-01,item_25,cat_3
B-to-B,28332,2025-05-20,item_25,cat_3
B-to-B,28332,2025-06-01,item_15,cat_3
B-to-B,28332,2025-06-06,item_15,cat_3
B-to-B,28332,2025-06-30,item_15,cat_3
B-to-B,28332,2025-06-30,item_24,cat_3
B-to-B,28332,2025-07-13,item_15,cat_3
B-to-B,28332,2025-07-09,item_24,cat_3
B-to-B,28332,2025-08-06,item_24,cat_3
B-to-B,28332,2025-08-06,item_25,cat_3
B-to-B,28332,2025-08-26,item_11,cat_3
B-to-B,28332,2025-08-28,item_15,cat_3
B-to-B,28332,2025-09-18,item_15,cat_3
B-to-B,28332,2025-09-23,item_15,cat_3
B-to-B,28332,2025-10-15,item_25,cat_3
B-to-B,28332,2025-10-30,item_15,cat_3
B-to-B,28332,2025-10-30,item_17,cat_3
B-to-B,28332,2025-10-30,item_24,cat_3
B-to-B,28332,2025-10-30,item_25,cat_3
B-to-B,28332,2025-11-12,item_11,cat_3
B-to-B,28332,2025-11-12,item_15,cat_3
B-to-B,28332,2025-11-12,item_25,cat_3
B-to-B,28332,2025-11-20,item_24,cat_3
B-to-B,28332,2025-12-03,item_25,cat_3
B-to-B,28332,2025-12-23,item_25,cat_3
B-to-B,28332,2026-01-21,item_15,cat_3
B-to-B,7d842,2018-08-31,item_24,cat_1
B-to-B,7d842,2018-09-17,item_24,cat_1
B-to-B,7d842,2018-09-25,item_25,cat_1
B-to-B,7d842,2019-03-11,item_13,cat_1
B-to-B,7d842,2019-08-15,item_13,cat_1
B-to-B,7d842,2019-09-10,item_24,cat_1
B-to-B,7d842,2019-09-27,item_24,cat_1
B-to-B,7d842,2021-12-07,item_24,cat_1
B-to-B,7d842,2023-03-02,item_13,cat_1
B-to-B,7d842,2023-08-17,item_04,cat_1
B-to-B,7d842,2023-09-20,item_24,cat_1
B-to-B,7d842,2024-02-20,item_13,cat_1
B-to-B,7d842,2024-09-18,item_24,cat_1
B-to-B,7d842,2024-10-14,item_07,cat_1
B-to-B,7d842,2024-11-05,item_08,cat_1
B-to-B,7d842,2025-02-26,item_13,cat_1
B-to-B,7d842,2025-09-26,item_24,cat_1
B-to-B,7d842,2025-10-22,item_07,cat_1
B-to-B,dc1af,2018-08-27,item_17,cat_1
B-to-B,dc1af,2018-08-31,item_21,cat_1
B-to-B,dc1af,2018-10-11,item_24,cat_1
B-to-B,dc1af,2018-11-29,item_24,cat_1
B-to-B,dc1af,2019-01-15,item_21,cat_1
B-to-B,dc1af,2019-02-05,item_21,cat_1
B-to-B,dc1af,2019-03-13,item_24,cat_1
B-to-B,dc1af,2019-04-25,item_24,cat_1
B-to-B,dc1af,2019-06-03,item_19,cat_1
B-to-B,dc1af,2019-08-06,item_19,cat_1
B-to-B,dc1af,2019-08-28,item_24,cat_1
B-to-B,dc1af,2019-08-31,item_24,cat_1
B-to-B,dc1af,2019-09-02,item_17,cat_1
B-to-B,dc1af,2019-10-08,item_19,cat_1
B-to-B,dc1af,2019-10-13,item_19,cat_1
B-to-B,dc1af,2019-11-28,item_24,cat_1
B-to-B,dc1af,2020-01-08,item_21,cat_1
B-to-B,dc1af,2020-01-13,item_21,cat_1
B-to-B,dc1af,2020-02-12,item_24,cat_1
B-to-B,dc1af,2020-02-29,item_19,cat_1
B-to-B,dc1af,2020-06-05,item_21,cat_1
B-to-B,dc1af,2020-06-08,item_21,cat_1
B-to-B,dc1af,2020-08-20,item_17,cat_1
B-to-B,dc1af,2020-12-14,item_24,cat_1
B-to-B,dc1af,2021-03-08,item_24,cat_1
B-to-B,dc1af,2021-03-17,item_24,cat_1
B-to-B,dc1af,2021-06-07,item_17,cat_1
B-to-B,dc1af,2021-07-06,item_03,cat_1
B-to-B,dc1af,2021-08-27,item_25,cat_1
B-to-B,dc1af,2021-12-09,item_19,cat_1
B-to-B,dc1af,2022-01-04,item_21,cat_1
B-to-B,dc1af,2022-01-27,item_24,cat_1
B-to-B,dc1af,2022-03-08,item_24,cat_1
B-to-B,dc1af,2022-03-31,item_21,cat_1
B-to-B,dc1af,2022-05-12,item_21,cat_1
B-to-B,dc1af,2022-08-23,item_17,cat_1
B-to-B,dc1af,2022-11-09,item_21,cat_1
B-to-B,dc1af,2023-01-09,item_21,cat_1
B-to-B,dc1af,2023-03-08,item_17,cat_1
B-to-B,dc1af,2023-04-19,item_17,cat_1
B-to-B,dc1af,2023-08-17,item_21,cat_1
B-to-B,dc1af,2023-11-10,item_21,cat_1
B-to-B,dc1af,2023-12-07,item_24,cat_1
B-to-B,dc1af,2024-01-10,item_24,cat_1
B-to-B,dc1af,2024-01-30,item_17,cat_1
B-to-B,dc1af,2024-03-04,item_21,cat_1
B-to-B,dc1af,2024-04-23,item_21,cat_1
B-to-B,dc1af,2024-09-05,item_17,cat_1
B-to-B,dc1af,2024-11-21,item_21,cat_1
B-to-B,dc1af,2025-01-13,item_21,cat_1
B-to-B,dc1af,2025-06-10,item_21,cat_1
B-to-B,dc1af,2025-07-15,item_17,cat_1
B-to-B,dc1af,2025-08-21,item_03,cat_1
B-to-B,dc1af,2025-08-28,item_19,cat_1
B-to-B,dc1af,2025-12-15,item_21,cat_1
B-to-B,165ea,2018-09-30,item_17,cat_1
B-to-B,165ea,2019-04-04,item_17,cat_1
B-to-B,165ea,2019-09-17,item_17,cat_1
B-to-B,165ea,2020-03-10,item_17,cat_1
B-to-B,165ea,2021-04-22,item_17,cat_1
B-to-B,165ea,2022-03-17,item_22,cat_1
B-to-B,165ea,2022-05-31,item_17,cat_1
B-to-B,165ea,2022-09-27,item_24,cat_1
B-to-B,165ea,2022-09-29,item_24,cat_1
B-to-B,165ea,2023-03-02,item_17,cat_1
B-to-B,165ea,2023-05-15,item_22,cat_1
B-to-B,165ea,2023-09-28,item_24,cat_1
B-to-B,165ea,2023-10-04,item_22,cat_1
B-to-B,165ea,2024-04-30,item_21,cat_1
B-to-B,165ea,2024-11-27,item_17,cat_1
B-to-B,165ea,2024-12-13,item_25,cat_1
B-to-B,165ea,2025-11-13,item_25,cat_1
B-to-B,ddc58,2018-08-20,item_25,cat_1
B-to-B,ddc58,2018-09-14,item_11,cat_1
B-to-B,ddc58,2018-09-20,item_17,cat_1
B-to-B,ddc58,2018-10-08,item_17,cat_1
B-to-B,ddc58,2018-10-10,item_15,cat_1
B-to-B,ddc58,2018-10-29,item_11,cat_1
B-to-B,ddc58,2018-11-22,item_25,cat_1
B-to-B,ddc58,2018-12-20,item_19,cat_1
B-to-B,ddc58,2019-01-09,item_25,cat_1
B-to-B,ddc58,2019-02-26,item_19,cat_1
B-to-B,ddc58,2019-03-18,item_11,cat_1
B-to-B,ddc58,2019-03-22,item_19,cat_1
B-to-B,ddc58,2019-04-10,item_11,cat_1
B-to-B,ddc58,2019-04-26,item_19,cat_1
B-to-B,ddc58,2019-05-08,item_25,cat_1
B-to-B,ddc58,2019-05-16,item_11,cat_1
B-to-B,ddc58,2019-05-16,item_15,cat_1
B-to-B,ddc58,2019-05-16,item_17,cat_1
B-to-B,ddc58,2019-07-10,item_17,cat_1
B-to-B,ddc58,2019-07-11,item_11,cat_1
B-to-B,ddc58,2019-08-07,item_19,cat_1
B-to-B,ddc58,2019-08-13,item_11,cat_1
B-to-B,ddc58,2019-08-22,item_11,cat_1
B-to-B,ddc58,2019-09-12,item_19,cat_1
B-to-B,ddc58,2019-09-19,item_19,cat_1
B-to-B,ddc58,2019-10-23,item_25,cat_1
B-to-B,ddc58,2019-11-04,item_15,cat_1
B-to-B,ddc58,2019-11-21,item_17,cat_1
B-to-B,ddc58,2019-12-06,item_15,cat_1
B-to-B,ddc58,2019-12-10,item_17,cat_1
B-to-B,ddc58,2020-01-09,item_25,cat_1
B-to-B,ddc58,2020-01-23,item_25,cat_1
B-to-B,ddc58,2020-03-03,item_17,cat_1
B-to-B,ddc58,2020-05-07,item_25,cat_1
B-to-B,ddc58,2020-06-09,item_19,cat_1
B-to-B,ddc58,2020-06-18,item_19,cat_1
B-to-B,ddc58,2020-07-10,item_11,cat_1
B-to-B,ddc58,2020-08-01,item_17,cat_1
B-to-B,ddc58,2020-08-13,item_19,cat_1
B-to-B,ddc58,2020-08-19,item_25,cat_1
B-to-B,ddc58,2020-09-15,item_17,cat_1
B-to-B,ddc58,2020-10-28,item_19,cat_1
B-to-B,ddc58,2020-11-03,item_17,cat_1
B-to-B,ddc58,2020-11-03,item_19,cat_1
B-to-B,ddc58,2021-04-06,item_19,cat_1
B-to-B,ddc58,2021-04-13,item_11,cat_1
B-to-B,ddc58,2021-05-18,item_17,cat_1
B-to-B,ddc58,2021-06-15,item_25,cat_1
B-to-B,ddc58,2021-06-23,item_25,cat_1
B-to-B,ddc58,2021-07-14,item_17,cat_1
B-to-B,ddc58,2021-08-19,item_19,cat_1
B-to-B,ddc58,2021-11-02,item_19,cat_1
B-to-B,ddc58,2021-12-06,item_19,cat_1
B-to-B,ddc58,2022-05-02,item_25,cat_1
B-to-B,ddc58,2022-06-19,item_11,cat_1
B-to-B,ddc58,2022-06-30,item_17,cat_1
B-to-B,ddc58,2022-08-11,item_25,cat_1
B-to-B,ddc58,2022-08-24,item_25,cat_1
B-to-B,ddc58,2022-09-04,item_25,cat_1
B-to-B,ddc58,2022-09-15,item_19,cat_1
B-to-B,ddc58,2022-10-20,item_25,cat_1
B-to-B,ddc58,2022-12-14,item_19,cat_1
B-to-B,ddc58,2023-01-24,item_17,cat_1
B-to-B,ddc58,2023-02-13,item_11,cat_1
B-to-B,ddc58,2023-02-28,item_25,cat_1
B-to-B,ddc58,2023-03-17,item_15,cat_1
B-to-B,ddc58,2023-05-04,item_25,cat_1
B-to-B,ddc58,2023-05-15,item_11,cat_1
B-to-B,ddc58,2023-06-14,item_19,cat_1
B-to-B,ddc58,2023-06-24,item_25,cat_1
B-to-B,ddc58,2023-06-28,item_11,cat_1
B-to-B,ddc58,2023-07-13,item_25,cat_1
B-to-B,ddc58,2023-09-19,item_17,cat_1
B-to-B,ddc58,2023-09-19,item_19,cat_1
B-to-B,ddc58,2023-09-19,item_25,cat_1
B-to-B,ddc58,2024-03-06,item_11,cat_1
B-to-B,ddc58,2024-03-19,item_19,cat_1
B-to-B,ddc58,2024-03-19,item_25,cat_1
B-to-B,ddc58,2024-05-29,item_11,cat_1
B-to-B,ddc58,2024-06-06,item_11,cat_1
B-to-B,ddc58,2024-06-16,item_17,cat_1
B-to-B,ddc58,2024-07-09,item_19,cat_1
B-to-B,ddc58,2024-08-21,item_15,cat_1
B-to-B,ddc58,2024-09-23,item_25,cat_1
B-to-B,ddc58,2024-11-29,item_25,cat_1
B-to-B,ddc58,2025-03-25,item_19,cat_1
B-to-B,ddc58,2025-05-20,item_25,cat_1
B-to-B,ddc58,2025-06-04,item_19,cat_1
B-to-B,ddc58,2025-06-11,item_19,cat_1
B-to-B,ddc58,2025-07-04,item_25,cat_1
B-to-B,ddc58,2025-11-11,item_19,cat_1
B-to-B,ddc58,2026-01-12,item_26,cat_1
B-to-B,6fb93,2020-01-23,item_13,cat_1
B-to-B,6fb93,2022-03-15,item_10,cat_1
B-to-B,6fb93,2022-09-08,item_10,cat_1
B-to-B,6fb93,2024-01-31,item_22,cat_1
B-to-B,6fb93,2024-02-07,item_26,cat_1
B-to-B,c6e7a,2018-10-11,item_25,cat_1
B-to-B,c6e7a,2018-11-05,item_13,cat_1
B-to-B,c6e7a,2019-03-28,item_19,cat_1
B-to-B,c6e7a,2019-04-16,item_19,cat_1
B-to-B,c6e7a,2019-06-20,item_19,cat_1
B-to-B,c6e7a,2019-11-12,item_09,cat_1
B-to-B,c6e7a,2020-03-03,item_19,cat_1
B-to-B,c6e7a,2020-06-16,item_19,cat_1
B-to-B,c6e7a,2021-06-17,item_10,cat_1
B-to-B,c6e7a,2021-06-28,item_10,cat_1
B-to-B,c6e7a,2021-10-04,item_19,cat_1
B-to-B,c6e7a,2023-04-27,item_10,cat_1
B-to-B,c6e7a,2023-05-11,item_10,cat_1
B-to-B,c6e7a,2023-05-31,item_10,cat_1
B-to-B,c6e7a,2023-07-06,item_25,cat_1
B-to-B,c6e7a,2024-04-11,item_19,cat_1
B-to-B,c6e7a,2025-04-09,item_21,cat_1
B-to-B,d915a,2018-11-24,item_18,cat_1
B-to-B,d915a,2019-04-15,item_26,cat_1
B-to-B,d915a,2019-06-27,item_19,cat_1
B-to-B,d915a,2019-07-01,item_19,cat_1
B-to-B,d915a,2019-08-27,item_19,cat_1
B-to-B,d915a,2020-06-08,item_19,cat_1
B-to-B,d915a,2020-08-18,item_13,cat_1
B-to-B,d915a,2020-08-24,item_21,cat_1
B-to-B,d915a,2021-05-27,item_21,cat_1
B-to-B,d915a,2022-04-20,item_22,cat_1
B-to-B,d915a,2022-08-22,item_19,cat_1
B-to-B,d915a,2023-05-25,item_26,cat_1
B-to-B,d915a,2023-11-27,item_26,cat_1
B-to-B,d915a,2024-02-12,item_26,cat_1
B-to-B,d915a,2025-04-11,item_19,cat_1
B-to-B,d915a,2025-11-06,item_17,cat_1
B-to-B,bdfda,2018-07-09,item_10,cat_3
B-to-B,bdfda,2019-04-11,item_17,cat_3
B-to-B,bdfda,2020-11-11,item_24,cat_3
B-to-B,bdfda,2021-09-23,item_05,cat_3
B-to-B,bdfda,2021-11-16,item_17,cat_3
B-to-B,bdfda,2022-12-08,item_24,cat_3
B-to-B,bdfda,2024-12-03,item_24,cat_3
B-to-B,b61b3,2018-12-19,item_19,cat_1
B-to-B,b61b3,2019-04-09,item_05,cat_1
B-to-B,b61b3,2019-06-06,item_10,cat_1
B-to-B,b61b3,2019-10-08,item_19,cat_1
B-to-B,b61b3,2019-12-09,item_24,cat_1
B-to-B,b61b3,2020-01-20,item_10,cat_1
B-to-B,b61b3,2020-05-19,item_05,cat_1
B-to-B,b61b3,2020-08-19,item_19,cat_1
B-to-B,b61b3,2020-08-20,item_19,cat_1
B-to-B,b61b3,2020-12-07,item_24,cat_1
B-to-B,b61b3,2021-04-13,item_05,cat_1
B-to-B,b61b3,2021-04-26,item_10,cat_1
B-to-B,b61b3,2022-06-08,item_19,cat_1
B-to-B,b61b3,2022-07-06,item_21,cat_1
B-to-B,b61b3,2023-02-21,item_05,cat_1
B-to-B,b61b3,2023-03-21,item_05,cat_1
B-to-B,d5fef,2018-11-26,item_25,cat_1
B-to-B,d5fef,2020-08-04,item_17,cat_1
B-to-B,d5fef,2020-11-06,item_04,cat_1
B-to-B,d5fef,2021-08-23,item_10,cat_1
B-to-B,d5fef,2021-11-05,item_10,cat_1
B-to-B,d5fef,2022-10-05,item_10,cat_1
B-to-B,d5fef,2023-03-29,item_10,cat_1
B-to-B,d5fef,2023-06-28,item_17,cat_1
B-to-B,224de,2018-07-12,item_25,cat_3
B-to-B,224de,2019-09-05,item_25,cat_3
B-to-B,224de,2020-07-02,item_17,cat_3
B-to-B,224de,2022-03-31,item_17,cat_3
B-to-B,224de,2025-01-14,item_15,cat_3
B-to-B,224de,2025-04-30,item_17,cat_3
B-to-B,224de,2025-05-22,item_17,cat_3
B-to-B,224de,2025-08-13,item_17,cat_3
B-to-B,224de,2025-10-15,item_24,cat_3
B-to-B,224de,2025-11-04,item_15,cat_3
B-to-B,3112f,2019-03-08,item_17,cat_3
B-to-B,3112f,2019-03-24,item_25,cat_3
B-to-B,3112f,2019-04-04,item_15,cat_3
B-to-B,3112f,2019-04-15,item_15,cat_3
B-to-B,3112f,2019-04-30,item_25,cat_3
B-to-B,3112f,2019-05-09,item_17,cat_3
B-to-B,3112f,2019-06-20,item_15,cat_3
B-to-B,3112f,2019-06-27,item_19,cat_3
B-to-B,3112f,2019-06-27,item_25,cat_3
B-to-B,3112f,2019-07-09,item_15,cat_3
B-to-B,3112f,2019-07-10,item_17,cat_3
B-to-B,3112f,2019-07-10,item_19,cat_3
B-to-B,3112f,2019-08-15,item_17,cat_3
B-to-B,3112f,2019-08-21,item_19,cat_3
B-to-B,3112f,2019-08-28,item_17,cat_3
B-to-B,3112f,2019-10-07,item_17,cat_3
B-to-B,3112f,2019-11-20,item_15,cat_3
B-to-B,3112f,2020-01-21,item_15,cat_3
B-to-B,3112f,2020-02-10,item_10,cat_3
B-to-B,3112f,2020-02-17,item_19,cat_3
B-to-B,3112f,2020-02-27,item_25,cat_3
B-to-B,3112f,2020-03-31,item_25,cat_3
B-to-B,3112f,2020-04-21,item_17,cat_3
B-to-B,3112f,2020-08-24,item_15,cat_3
B-to-B,3112f,2020-08-17,item_19,cat_3
B-to-B,3112f,2020-08-27,item_11,cat_3
B-to-B,3112f,2020-09-23,item_15,cat_3
B-to-B,3112f,2020-09-30,item_17,cat_3
B-to-B,3112f,2020-10-12,item_19,cat_3
B-to-B,3112f,2020-10-15,item_17,cat_3
B-to-B,3112f,2020-11-17,item_17,cat_3
B-to-B,3112f,2020-12-15,item_15,cat_3
B-to-B,3112f,2020-12-18,item_11,cat_3
B-to-B,3112f,2021-03-09,item_15,cat_3
B-to-B,3112f,2021-03-23,item_17,cat_3
B-to-B,3112f,2021-03-30,item_25,cat_3
B-to-B,3112f,2021-04-12,item_15,cat_3
B-to-B,3112f,2021-05-27,item_10,cat_3
B-to-B,3112f,2021-06-03,item_05,cat_3
B-to-B,3112f,2021-07-06,item_17,cat_3
B-to-B,3112f,2021-07-15,item_23,cat_3
B-to-B,3112f,2021-08-26,item_15,cat_3
B-to-B,3112f,2021-10-07,item_15,cat_3
B-to-B,3112f,2021-10-28,item_15,cat_3
B-to-B,3112f,2021-11-01,item_19,cat_3
B-to-B,3112f,2021-11-18,item_17,cat_3
B-to-B,3112f,2022-01-10,item_15,cat_3
B-to-B,3112f,2022-01-19,item_15,cat_3
B-to-B,3112f,2022-02-24,item_15,cat_3
B-to-B,3112f,2022-03-03,item_15,cat_3
B-to-B,3112f,2022-03-30,item_17,cat_3
B-to-B,3112f,2022-04-07,item_15,cat_3
B-to-B,3112f,2022-04-23,item_19,cat_3
B-to-B,3112f,2022-06-07,item_19,cat_3
B-to-B,3112f,2022-06-30,item_15,cat_3
B-to-B,3112f,2022-07-04,item_15,cat_3
B-to-B,3112f,2022-09-08,item_15,cat_3
B-to-B,3112f,2022-09-09,item_17,cat_3
B-to-B,3112f,2022-09-15,item_17,cat_3
B-to-B,3112f,2022-09-27,item_19,cat_3
B-to-B,3112f,2022-10-18,item_05,cat_3
B-to-B,3112f,2022-10-27,item_15,cat_3
B-to-B,3112f,2022-11-09,item_15,cat_3
B-to-B,3112f,2022-11-28,item_17,cat_3
B-to-B,3112f,2022-12-09,item_17,cat_3
B-to-B,3112f,2023-01-31,item_17,cat_3
B-to-B,3112f,2023-02-06,item_25,cat_3
B-to-B,3112f,2023-03-21,item_17,cat_3
B-to-B,3112f,2023-04-24,item_17,cat_3
B-to-B,3112f,2023-04-27,item_21,cat_3
B-to-B,3112f,2023-05-17,item_19,cat_3
B-to-B,3112f,2023-05-31,item_17,cat_3
B-to-B,3112f,2023-06-30,item_25,cat_3
B-to-B,3112f,2023-07-11,item_17,cat_3
B-to-B,3112f,2023-08-10,item_15,cat_3
B-to-B,3112f,2023-08-30,item_17,cat_3
B-to-B,3112f,2023-10-12,item_19,cat_3
B-to-B,3112f,2023-11-20,item_25,cat_3
B-to-B,3112f,2023-11-17,item_25,cat_3
B-to-B,3112f,2024-01-17,item_17,cat_3
B-to-B,3112f,2024-02-29,item_15,cat_3
B-to-B,3112f,2024-02-29,item_19,cat_3
B-to-B,3112f,2024-04-24,item_17,cat_3
B-to-B,3112f,2024-05-03,item_17,cat_3
B-to-B,3112f,2024-05-08,item_17,cat_3
B-to-B,3112f,2024-05-15,item_17,cat_3
B-to-B,3112f,2024-06-11,item_15,cat_3
